17,75,63670,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62886,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,62818,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,62818,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,236,389,0,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
17,253,53,0,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,75,63397,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,86,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63536,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63323,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1356,49166,26,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
17,71,62786,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,62818,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,86,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,78,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,86,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,86,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,62886,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,63466,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,508,135,26,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63216,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62964,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62941,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,90,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,90,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,86,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,80,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,77,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,85,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
6,720,57275,26,8,16,0,0,27,0,38,56,0,7,14,0,0,100,44304,44304,0
6,8096,51159,24,23,60,0,6,70,0,101,212,0,118,47,0,0,100,1319420,1319420,0
6,8096,51159,24,23,60,0,6,70,0,101,212,0,118,47,0,0,100,1319420,1319420,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63644,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63476,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,74,63412,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,82,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,75,62885,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,74,63421,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62931,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,80,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,83,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,77,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,63488,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1028,49161,26,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,93,53,0,19,0,0,0,0,0,0,73,0,58,16,0,0,100,9618,9618,0
17,75,63476,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,86,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
6,720,57275,26,8,16,0,0,27,0,38,56,0,7,14,0,0,100,44304,44304,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,81,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63387,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,80,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,85,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
6,9663,51246,24,23,60,0,6,70,0,101,212,0,118,47,0,0,100,1319420,1319420,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,85,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,75,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
6,15905,443,24,1,0,0,0,0,0,0,8,0,5,2,0,0,100,67174,67174,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63740,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,77,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,81,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63627,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,88,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,75,62866,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63613,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,63468,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,84,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,75,62950,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63740,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62883,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
6,7540,52674,26,4,4,0,0,5,0,46,17,0,4,15,0,0,100,86548,86548,0
17,75,63698,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62950,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63698,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,85,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,74,62778,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62821,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,62774,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,62814,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63671,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63533,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62821,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,71,62764,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,85,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,75,62931,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63387,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63671,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,62883,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63661,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,62866,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63626,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63224,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62822,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63317,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62866,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63224,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,63413,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62866,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,7540,52674,26,4,4,0,0,5,0,46,17,0,4,15,0,0,100,86548,86548,0
6,6199,389,30,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,71,62995,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,62983,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62969,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63224,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,90,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,62969,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,90,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63676,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1890,88,24,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
6,6199,389,30,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,75,63532,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63499,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,4455,64572,26,3,11,0,3,7,0,64,62,0,0,17,0,0,100,132721,132721,0
17,82,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63211,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,62958,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,71,161,0,55,0,0,0,0,0,0,137,0,197,32,0,0,100,16091,16091,0
17,75,63211,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,77,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,59797,0,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,80,161,0,13,0,0,0,0,0,0,43,0,47,12,0,0,100,3556,3556,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,63540,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,75,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,70,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,90,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,87,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,63533,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63494,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,62814,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,982,57277,27,8,16,0,0,27,0,38,56,0,7,14,0,0,100,44304,44304,0
17,75,63532,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63375,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,63221,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63477,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,78,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,78,62837,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62921,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63661,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63496,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,63433,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1890,88,24,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
17,76,62814,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62988,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,982,57277,27,8,16,0,0,27,0,38,56,0,7,14,0,0,100,44304,44304,0
17,75,63328,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,62799,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,6199,389,30,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,4455,64572,26,3,11,0,3,7,0,64,62,0,0,17,0,0,100,132721,132721,0
17,80,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
6,1449,135,25,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,75,62899,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,62755,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,78,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,62990,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,81,59797,0,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,75,63494,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,20,0,0,0,0,0,0,41,0,64,18,0,0,100,4888,4888,0
17,87,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
6,1606,443,24,11,1,0,0,1,0,0,55,0,33,11,0,0,100,83967,83967,0
17,75,62948,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63675,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,71,62880,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63724,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63539,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63722,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,80,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,62844,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,63379,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,86,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,74,62755,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,62935,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62948,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,71,161,0,13,0,0,0,0,0,0,43,0,47,12,0,0,100,3556,3556,0
17,74,63455,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,80,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,74,62755,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,62962,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,71,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,82,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,62937,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1606,443,24,11,1,0,0,1,0,0,55,0,33,11,0,0,100,83967,83967,0
17,76,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,81,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,74,63454,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,74,63405,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63673,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63206,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63718,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,82,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,62844,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,62982,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63743,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,78,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,75,63718,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63492,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,75,63500,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1606,443,24,11,1,0,0,1,0,0,55,0,33,11,0,0,100,83967,83967,0
17,83,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,78,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
6,1606,443,24,11,1,0,0,1,0,0,55,0,33,11,0,0,100,83967,83967,0
17,77,62796,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,82,161,0,231,0,0,0,0,0,0,974,0,763,50,0,0,100,61282,61282,0
17,75,63522,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
17,76,161,0,276,0,0,0,0,0,0,1039,0,908,55,0,0,100,71402,71402,0
17,81,161,0,111,0,0,0,0,0,0,472,0,369,50,0,0,100,30354,30354,0
17,75,63624,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,468,35166,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,52,52969,16,5,7,0,0,6,0,38,59,0,22,17,0,0,100,28218,28218,0
6,468,35166,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,52,52969,16,5,7,0,0,6,0,38,59,0,22,17,0,0,100,28218,28218,0
17,162,44770,0,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,4840,25,90,23,60,0,6,70,0,101,212,0,118,47,0,0,100,1319420,1319420,0
6,52,52969,16,5,7,0,0,6,0,38,59,0,22,17,0,0,100,28218,28218,0
6,52,52969,16,5,7,0,0,6,0,38,59,0,22,17,0,0,100,28218,28218,0
6,40,443,20,3,0,0,4,3,0,0,6,0,7,3,0,0,100,2782,2782,0
6,52,52969,16,5,7,0,0,6,0,38,59,0,22,17,0,0,100,28218,28218,0
6,40,443,20,3,0,0,4,3,0,0,6,0,7,3,0,0,100,2782,2782,0
17,162,44770,0,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,40,443,20,3,0,0,4,3,0,0,6,0,7,3,0,0,100,2782,2782,0
6,1031,49156,26,34,15,0,0,14,0,19,112,0,97,29,0,0,100,441116,441116,0
6,83,443,24,6,0,0,0,0,0,0,22,0,34,9,0,0,100,33992,33992,0
6,1145,443,24,17,3,0,0,3,0,0,48,0,82,18,0,0,100,75803,75803,0
6,1050,51437,26,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,332,443,24,10,0,0,0,7,0,0,35,0,32,11,0,0,100,63209,63209,0
6,83,443,24,6,0,0,0,0,0,0,22,0,34,9,0,0,100,33992,33992,0
6,82,445,16,34,15,0,0,14,0,19,112,0,97,29,0,0,100,441116,441116,0
6,921,443,24,7,0,0,0,0,0,0,23,0,25,8,0,0,100,12824,12824,0
6,921,443,24,7,0,0,0,0,0,0,23,0,25,8,0,0,100,12824,12824,0
6,921,443,24,7,0,0,0,0,0,0,23,0,25,8,0,0,100,12824,12824,0
6,82,445,16,34,15,0,0,14,0,19,112,0,97,29,0,0,100,441116,441116,0
6,82,445,16,34,15,0,0,14,0,19,112,0,97,29,0,0,100,441116,441116,0
6,40,443,17,11,1,0,0,0,0,0,59,0,50,13,0,0,100,59881,59881,0
6,1926,49161,27,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,1926,49161,27,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,1926,49161,27,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,1926,49161,27,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,1302,42355,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,1302,42355,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,4840,25,90,23,60,0,6,70,0,101,212,0,118,47,0,0,100,1319420,1319420,0
17,72,59044,0,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,402,62754,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,468,39203,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,988,36475,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
6,4020,54797,24,5,10,0,3,5,0,159,175,0,2,30,0,0,100,198763,198763,0
17,402,62754,0,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,80,61630,17,4,7,0,0,7,0,96,123,0,3,19,0,0,100,369805,369805,0
6,988,36475,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
17,86,50120,0,66,16,0,53,90,0,26,223,0,215,46,0,0,100,512196,512196,0
6,767,49690,26,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,1297,443,24,2,0,0,0,0,0,0,2,0,7,2,0,0,100,16654,16654,0
6,2486,445,26,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
6,2190,443,26,1,0,0,0,3,0,0,2,0,3,1,0,0,100,6570,6570,0
6,767,49690,26,24,9,0,3,16,0,2787,2417,0,66,79,0,0,100,334337,334337,0
6,356,135,27,170,140,0,35,237,0,90,627,0,521,81,0,0,100,6604330,6604330,0
17,158,50512,0,1,0,0,0,0,0,4,7,0,0,1,0,0,100,632,632,0
17,205,53,0,19,0,0,0,0,0,0,73,0,58,16,0,0,100,9618,9618,0
6,132,7680,19,13,18,0,0,16,0,66,105,0,23,27,0,0,100,81879,81879,0
6,468,39203,27,4,167,0,0,179,0,148,217,0,97,48,0,0,100,318163,318163,0
