0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.3125,0.00196685,0.838394,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.000375509,0.820394,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000527774,0.795188,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
1,0.000231259,0.00593902,0,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,2.28969e-05,0.770317,0.0717489,0.00363636,0.0239521,0,0,0,0,0.00681737,0.00703351,0,0,0.0375,0,0,1,0.000227731,0.000227731,0
0.3125,0.012915,0.00593902,0.116592,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.00398864,0.750561,0.112108,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.00196685,0.838394,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.0133604,0.00676346,0.107623,0.0727273,0,0,0,0.0506329,0,0,0.0215143,0,0.0969163,0.175,0,0,1,0.0634112,0.0634112,0
0.3125,0.000491139,0.819234,0.107623,0.00363636,0,0,0,0,0,0.0157876,0.014067,0,0,0.1375,0,0,1,0.00800283,0.00800283,0
1,7.4415e-05,0.000809173,0,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
1,0.000271328,0.918976,0,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.00294683,0.00676346,0.107623,0,0,0,0,0,0,0,0.00124121,0,0.00660793,0,0,0,1,0.0023615,0.0023615,0
0.3125,0.00770367,0.942411,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.0068645,0.0498939,0.107623,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.00159363,0.00676346,0.107623,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
0.3125,0.00770367,0.942411,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.000438476,0.00676346,0.107623,0.0363636,0.00598802,0,0,0,0,0,0.0148945,0,0.0462555,0.125,0,0,1,0.0105542,0.0105542,0
0.3125,0.00164629,0.750576,0.116592,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.0124491,0.942472,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00294683,0.00676346,0.107623,0,0,0,0,0,0,0,0.00124121,0,0.00660793,0,0,0,1,0.0023615,0.0023615,0
0.3125,0.000348033,0.907968,0.112108,0.0109091,1,0,0,0.755274,0,0.0531037,0.0897807,0,0.106828,0.5875,0,0,1,0.0481691,0.0481691,0
0.3125,0.00159363,0.00676346,0.107623,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
1,7.4415e-05,0.000809173,0,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.00212025,0.795142,0.112108,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
1,0.000271328,0.918976,0,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.000314833,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00992966,0,0.0253304,0.075,0,0,1,0.00151992,0.00151992,0
0.3125,0.000100746,0.869311,0.0941704,0.0181818,0.149701,0,0.113208,0.0970464,0,0.00681737,0.0239967,0,0.0297357,0.2,0,0,1,0.002747,0.002747,0
0.3125,0.00164629,0.750576,0.116592,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
1,0.000271328,0.918976,0,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,5.9532e-05,0.117254,0.107623,0.0436364,0.107784,0,0,0.0675105,0,0.0236814,0.0434423,0,0.0253304,0.325,0,0,1,0.0123918,0.0123918,0
0.3125,0.000438476,0.00676346,0.107623,0.0363636,0.00598802,0,0,0,0,0,0.0148945,0,0.0462555,0.125,0,0,1,0.0105542,0.0105542,0
0.3125,0.00442368,0.806913,0.107623,0.00727273,0.0179641,0,0,0.021097,0,0.024399,0.0326851,0,0,0.25,0,0,1,0.0133466,0.0133466,0
0.3125,0.00294683,0.00676346,0.107623,0,0,0,0,0,0,0,0.00124121,0,0.00660793,0,0,0,1,0.0023615,0.0023615,0
0.3125,5.9532e-05,0.117254,0.107623,0.0436364,0.107784,0,0,0.0675105,0,0.0236814,0.0434423,0,0.0253304,0.325,0,0,1,0.0123918,0.0123918,0
0.3125,0.00946559,0.676056,0.107623,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000818565,0.00676346,0.107623,0.0181818,0,0,0,0,0,0,0.00910219,0,0.0374449,0.1,0,0,1,0.0051409,0.0051409,0
0.3125,0.00164629,0.750576,0.116592,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.00227137,0.795218,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000818565,0.00676346,0.107623,0.0327273,0,0,0,0.0295359,0,0,0.0144808,0,0.0352423,0.125,0,0,1,0.00956484,0.00956484,0
0.3125,2.28969e-05,0.817554,0.0717489,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.0302812,0.0170079,0.107623,0.0509091,0.0299401,0,0,0.0337553,0,0.00215285,0.0182044,0,0.0627753,0.1875,0,0,1,0.0247889,0.0247889,0
0.3125,0.000438476,0.00676346,0.107623,0.0363636,0.00598802,0,0,0,0,0,0.0148945,0,0.0462555,0.125,0,0,1,0.0105542,0.0105542,0
0.3125,0.000314833,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00992966,0,0.0253304,0.075,0,0,1,0.00151992,0.00151992,0
0.3125,0.00107158,0.00122139,0.116592,0,0,0,0,0.0126582,0,0,0.000827472,0,0.00330396,0,0,0,1,0.000433658,0.000433658,0
0.3125,0.000818565,0.00676346,0.107623,0.0327273,0,0,0,0.0295359,0,0,0.0144808,0,0.0352423,0.125,0,0,1,0.00956484,0.00956484,0
1,0.000226679,0.000809173,0,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.00442368,0.806913,0.107623,0.00727273,0.0179641,0,0,0.021097,0,0.024399,0.0326851,0,0,0.25,0,0,1,0.0133466,0.0133466,0
0.3125,0.00770367,0.942411,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00159363,0.00676346,0.107623,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
0.3125,0.0133604,0.00676346,0.107623,0.0727273,0,0,0,0.0506329,0,0,0.0215143,0,0.0969163,0.175,0,0,1,0.0634112,0.0634112,0
0.3125,0.00294683,0.00676346,0.107623,0,0,0,0,0,0,0,0.00124121,0,0.00660793,0,0,0,1,0.0023615,0.0023615,0
0.3125,5.9532e-05,0.786867,0.107623,0.00363636,0.113772,0,0,0.0675105,0,0.00322928,0.0103434,0,0.0165198,0.075,0,0,1,0.00149645,0.00149645,0
0.3125,0.000343454,0.00676346,0.107623,0.0290909,0,0,0,0,0,0,0.0107571,0,0.0352423,0.1,0,0,1,0.00199946,0.00199946,0
0.3125,0.000283922,0.827891,0.0717489,0.0109091,0.011976,0,0.0566038,0,0,0.0136347,0.0211005,0,0.00881057,0.1125,0,0,1,0.0305118,0.0305118,0
0.3125,0.00227137,0.795218,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000491139,0.819234,0.107623,0.00363636,0,0,0,0,0,0.0157876,0.014067,0,0,0.1375,0,0,1,0.00800283,0.00800283,0
0.3125,0.0302812,0.0170079,0.107623,0.0509091,0.0299401,0,0,0.0337553,0,0.00215285,0.0182044,0,0.0627753,0.1875,0,0,1,0.0247889,0.0247889,0
0.3125,0.00770367,0.942411,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00159363,0.00676346,0.107623,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
0.3125,0.00159363,0.00676346,0.107623,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
0.3125,0.000314833,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00992966,0,0.0253304,0.075,0,0,1,0.00151992,0.00151992,0
0.3125,0.0302812,0.0170079,0.107623,0.0509091,0.0299401,0,0,0.0337553,0,0.00215285,0.0182044,0,0.0627753,0.1875,0,0,1,0.0247889,0.0247889,0
0.3125,2.28969e-05,0.817554,0.0717489,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.0133604,0.00676346,0.107623,0.0727273,0,0,0,0.0506329,0,0,0.0215143,0,0.0969163,0.175,0,0,1,0.0634112,0.0634112,0
0.3125,0.00338187,0.599887,0.107623,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,2.28969e-05,0.817554,0.0717489,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.00294683,0.00676346,0.107623,0,0,0,0,0,0,0,0.00124121,0,0.00660793,0,0,0,1,0.0023615,0.0023615,0
0.3125,5.9532e-05,0.117254,0.107623,0.0436364,0.107784,0,0,0.0675105,0,0.0236814,0.0434423,0,0.0253304,0.325,0,0,1,0.0123918,0.0123918,0
1,0.0054758,0.956274,0,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,5.83871e-05,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.00306017,0.810562,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,1.03036e-05,0.006794,0.0717489,0.12,0.0898204,0,0,0.0590717,0,0.00681737,0.0463384,0,0.106828,0.35,0,0,1,0.0667863,0.0667863,0
0.3125,0.0124491,0.942472,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00172643,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.000563264,0.806898,0.116592,0.00727273,0.0179641,0,0,0.021097,0,0.024399,0.0326851,0,0,0.25,0,0,1,0.0133466,0.0133466,0
0.3125,0.00015112,0.920167,0.0717489,0.0109091,0.011976,0,0.0566038,0,0,0.0136347,0.0211005,0,0.00881057,0.1125,0,0,1,0.0305118,0.0305118,0
0.3125,0.00015112,0.920167,0.0717489,0.0109091,0.011976,0,0.0566038,0,0,0.0136347,0.0211005,0,0.00881057,0.1125,0,0,1,0.0305118,0.0305118,0
0.3125,0.00107158,0.00122139,0.116592,0,0,0,0,0.0126582,0,0,0.000827472,0,0.00330396,0,0,0,1,0.000433658,0.000433658,0
0.3125,0.00227137,0.795218,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.00014654,0.826272,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.0124491,0.942472,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,5.83871e-05,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.0391526,0.00593902,0.134529,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.00762467,0.00593902,0.134529,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.0175276,0.838364,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.000100746,0.831814,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000192334,0.824471,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000512891,0.00134353,0.134529,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,5.72423e-05,0.80218,0.107623,0.0218182,0.0179641,0,0,0.0126582,0,0.00717618,0.014067,0,0.00991189,0.1,0,0,1,0.00398953,0.00398953,0
0.3125,0.00390278,0.81047,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.00390278,0.81047,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.014124,0.942335,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00233091,0.00134353,0.134529,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.000100746,0.831814,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.00153753,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.00110363,0.00676346,0.107623,0.0363636,0.00598802,0,0,0.00421941,0,0,0.0227555,0,0.0363436,0.125,0,0,1,0.012708,0.012708,0
0.3125,0.0105601,0.942457,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00110363,0.00676346,0.107623,0.0363636,0.00598802,0,0,0.00421941,0,0,0.0227555,0,0.0363436,0.125,0,0,1,0.012708,0.012708,0
1,5.83871e-05,0.890365,0,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.000192334,0.824471,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.0049091,0.810486,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.000574713,0.00676346,0.107623,0.0218182,0,0,0,0,0,0,0.00951593,0,0.027533,0.0875,0,0,1,0.00193571,0.00193571,0
0.3125,0.00153753,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.000192334,0.824471,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000723543,0.00676346,0.107623,0.0181818,0.0179641,0,0,0.00421941,0,0,0.00827472,0,0.0176211,0.075,0,0,1,0.00331587,0.00331587,0
0.3125,0.00823946,0.00676346,0.107623,0.0727273,0,0,0,0.0506329,0,0,0.0215143,0,0.0969163,0.175,0,0,1,0.0634112,0.0634112,0
0.3125,0.00390278,0.81047,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.015563,0.00676346,0.107623,0,0,0,0,0,0,0,0.00289615,0,0.00330396,0,0,0,1,0.00618356,0.00618356,0
0.3125,0.000723543,0.00676346,0.107623,0.0181818,0.0179641,0,0,0.00421941,0,0,0.00827472,0,0.0176211,0.075,0,0,1,0.00331587,0.00331587,0
0.3125,0.000100746,0.831814,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
1,0.000231259,0.00593902,0,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.000248432,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00703351,0,0.0187225,0.05,0,0,1,0.00492831,0.00492831,0
0.3125,0.000883821,0.838379,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.000617072,0.795203,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000100746,0.831814,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.00390278,0.81047,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.000248432,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00703351,0,0.0187225,0.05,0,0,1,0.00492831,0.00492831,0
0.3125,0.0175276,0.838364,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.000351468,0.857754,0.121076,0.0218182,0.0718563,0,0,0.0464135,0,0.024399,0.0405461,0,0.0242291,0.35,0,0,1,0.0219329,0.0219329,0
0.3125,0.00136351,0.910472,0.107623,0,0,0,0,0,0,0.00143524,0.00124121,0,0,0,0,0,1,0.000734674,0.000734674,0
0.3125,0.0061982,0.0498939,0.107623,0.236364,0.0958084,0,1,0.379747,0,0.00932903,0.0922631,0,0.236784,0.5625,0,0,1,0.077549,0.077549,0
0.3125,0.000248432,0.00676346,0.107623,0.0145455,0,0,0,0,0,0,0.00703351,0,0.0187225,0.05,0,0,1,0.00492831,0.00492831,0
0.3125,0.00309566,0.103849,0.107623,0.0109091,0,0,0,0,0,0,0.00951593,0,0.0176211,0.05,0,0,1,0.00458248,0.00458248,0
0.3125,0.000883821,0.838379,0.116592,0.0218182,0.0299401,0,0,0.135021,0,0.0251166,0.0318577,0,0.00440529,0.2375,0,0,1,0.0136675,0.0136675,0
0.3125,0.000617072,0.795203,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000617072,0.795203,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.0163805,0.599902,0.107623,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.0049091,0.810486,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.00463434,0.974183,0.0717489,0.0327273,0.101796,0,0.339623,0.177215,0,0.0179404,0.0604055,0,0.0671806,0.3125,0,0,1,0.829434,0.829434,0
0.3125,0.00619476,0.880991,0.107623,0.0109091,0,0,0,0.00421941,0,0.00430571,0.00496483,0,0,0.0125,0,0,1,0.00286268,0.00286268,0
0.3125,5.72423e-05,0.80218,0.107623,0.0218182,0.0179641,0,0,0.0126582,0,0.00717618,0.014067,0,0.00991189,0.1,0,0,1,0.00398953,0.00398953,0
0.3125,0.00014654,0.937358,0.0717489,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.00357421,0.810501,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.0049091,0.810486,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.000192334,0.81644,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000192334,0.824471,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,1.03036e-05,0.006794,0.0717489,0.12,0.0898204,0,0,0.0590717,0,0.00681737,0.0463384,0,0.106828,0.35,0,0,1,0.0667863,0.0667863,0
0.3125,0.000141961,0.079818,0.0717489,0,0,0,0,0,0,0,0.00124121,0,0.00550661,0,0,0,1,0.000112048,0.000112048,0
0.3125,5.49526e-05,0.852929,0.0717489,0.0218182,0.0718563,0,0,0.0464135,0,0.024399,0.0405461,0,0.0242291,0.35,0,0,1,0.0219329,0.0219329,0
0.3125,0.000192334,0.81644,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.00172643,0.00676346,0.107623,0.0218182,0.0419162,0,0,0,0,0,0.0057923,0,0.0297357,0.0625,0,0,1,0.00280015,0.00280015,0
0.3125,0.00487933,0.895327,0.107623,0.0436364,0.107784,0,0,0.0675105,0,0.0236814,0.0434423,0,0.0253304,0.325,0,0,1,0.0123918,0.0123918,0
0.3125,0.00619476,0.880991,0.107623,0.0109091,0,0,0,0.00421941,0,0.00430571,0.00496483,0,0,0.0125,0,0,1,0.00286268,0.00286268,0
1,0.000240418,0.000809173,0,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.014124,0.942335,0.107623,0.0109091,0.0419162,0,0,0.0295359,0,0.0344456,0.0508895,0,0.00330396,0.225,0,0,1,0.0559886,0.0559886,0
0.3125,0.0154371,0.0498939,0.107623,0.614545,0.838323,0,0.660377,1,0,0.0322928,0.259412,0,0.573789,1,0,0,1,1,1,0
0.3125,0.000527774,0.795111,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000527774,0.795111,0.982063,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.00357421,0.810501,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,0.000192334,0.81644,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000305674,0.117254,0.121076,0.0181818,0.149701,0,0.113208,0.0970464,0,0.00681737,0.0239967,0,0.0297357,0.2,0,0,1,0.002747,0.002747,0
0.3125,0.00511632,0.00676346,0.116592,0.0254545,0,0,0,0.0168776,0,0,0.00786098,0,0.030837,0.1,0,0,1,0.0113702,0.0113702,0
0.3125,0.000351468,0.857754,0.121076,0.0218182,0.0718563,0,0,0.0464135,0,0.024399,0.0405461,0,0.0242291,0.35,0,0,1,0.0219329,0.0219329,0
0.3125,0.000351468,0.857754,0.121076,0.0218182,0.0718563,0,0,0.0464135,0,0.024399,0.0405461,0,0.0242291,0.35,0,0,1,0.0219329,0.0219329,0
0.3125,0.00357421,0.810501,0.977578,0.0218182,0.00598802,0,0,0.0506329,0,0.0132759,0.0148945,0,0.0110132,0.0875,0,0,1,0.0140247,0.0140247,0
0.3125,1.03036e-05,0.006794,0.0717489,0.12,0.0898204,0,0,0.0590717,0,0.00681737,0.0463384,0,0.106828,0.35,0,0,1,0.0667863,0.0667863,0
0.3125,0.0163805,0.599902,0.107623,0.08,0.359281,0,0.113208,0.295359,0,0.0362397,0.087712,0,0.129956,0.575,0,0,1,0.199776,0.199776,0
0.3125,0.000343454,0.00676346,0.107623,0.0363636,0.00598802,0,0,0,0,0,0.0244104,0,0.0550661,0.15,0,0,1,0.00906093,0.00906093,0
0.3125,0.00062852,0.00676346,0.107623,0.0363636,0,0,0,0,0,0,0.0124121,0,0.0363436,0.125,0,0,1,0.00555381,0.00555381,0
0.3125,0.00026217,0.776012,0.130045,0.0109091,0.0778443,0,0.0754717,0.021097,0,0.0265518,0.0285478,0,0.00770925,0.175,0,0,1,0.00667112,0.00667112,0
0.3125,0.00014654,0.834517,0.0717489,0.0145455,0.0598802,0,0.0566038,0.021097,0,0.0570506,0.0724038,0,0.00220264,0.3625,0,0,1,0.03009,0.03009,0
0.3125,0.000100746,0.821921,0.0717489,0.00363636,0,0,0,0,0,0.0157876,0.014067,0,0,0.1375,0,0,1,0.00800283,0.00800283,0
0.3125,0.0114233,0.0517412,0.107623,0.0836364,0.0538922,0,0.0566038,0.0675105,0,1,1,0,0.0726872,0.975,0,0,1,0.0506182,0.0506182,0
0.3125,0.000249576,0.549749,0.107623,0.0363636,0,0,0,0,0,0.00179404,0.0173769,0,0.0418502,0.1375,0,0,1,0.00170147,0.00170147,0
