AWq0zTfh9vWtkBq6JLHr,6,52,192.168.21.111,53812,16,2019-05-14T05:25:09.000Z,1,0,0,0,0,0,4,3,0,0,1,0,0.0,100.0,208,208,0
AWq0zTfh9vWtkBq6JLH2,17,62,192.168.254.77,59455,0,2019-05-14T05:25:09.000Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTfX9vWtkBq6JLFo,6,40,192.168.254.97,54323,16,2019-05-14T05:25:09.005Z,2,0,0,0,0,0,44,34,0,0,12,0,0.0,100.0,52893,52893,0
AWq0zTfh9vWtkBq6JLH6,17,384,192.168.254.77,137,0,2019-05-14T05:25:09.000Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTfX9vWtkBq6JLFw,6,52,192.168.21.111,53812,16,2019-05-14T05:25:09.000Z,1,0,0,0,0,0,4,3,0,0,1,0,0.0,100.0,208,208,0
AWq0zTfh9vWtkBq6JLIA,6,41,192.168.254.235,445,16,2019-05-14T05:25:09.005Z,34,15,0,0,14,0,19,112,0,97,29,0,0.0,100.0,441116,441116,0
AWq0zTfX9vWtkBq6JLF8,6,119,192.168.254.90,50809,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
AWq0zTfX9vWtkBq6JLF9,6,52,192.168.21.111,53812,16,2019-05-14T05:25:09.000Z,1,0,0,0,0,0,4,3,0,0,1,0,0.0,100.0,208,208,0
AWq0zTfh9vWtkBq6JLIP,6,38268,192.168.254.249,48578,24,2019-05-14T05:25:09.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zTfX9vWtkBq6JLGC,6,119,192.168.254.90,50809,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
AWq0zTfh9vWtkBq6JLIa,6,40,192.168.254.192,54964,16,2019-05-14T05:25:09.005Z,8,13,0,0,14,0,79,121,0,17,23,0,0.0,100.0,74174,74174,0
AWq0zTfY9vWtkBq6JLGN,17,62,192.168.254.77,59455,0,2019-05-14T05:25:09.000Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTfh9vWtkBq6JLId,17,62,192.168.254.77,59455,0,2019-05-14T05:25:09.000Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTf49vWtkBq6JLKv,6,1921,192.168.254.249,443,26,2019-05-14T05:25:09.000Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zTfz9vWtkBq6JLJ7,6,533,146.129.253.161,25141,26,2019-05-14T05:25:09.000Z,2,3,0,0,7,0,10,9,0,0,4,0,0.0,100.0,23585,23585,0
AWq0zTf49vWtkBq6JLK3,1,144,192.168.21.99,3,0,2019-05-14T05:25:09.005Z,1,0,3,0,0,0,3,0,0,0,1,0,100.0,0.0,432,432,0
AWq0zTfz9vWtkBq6JLKF,6,1302,192.168.254.253,58598,27,2019-05-14T05:25:09.005Z,4,167,0,0,179,0,148,217,0,97,48,0,0.0,100.0,318163,318163,0
